2023-07-03 10:07,1.092260,1.092580,1.092240,1.092270,10
2023-07-03 10:08,1.092270,1.092560,1.092120,1.092310,10
2023-07-03 10:09,1.092320,1.092410,1.092190,1.092290,10
2023-07-03 10:10,1.092280,1.092290,1.091910,1.091970,10
2023-07-03 10:11,1.091960,1.092070,1.091590,1.091670,10
2023-07-03 10:12,1.091670,1.091710,1.091560,1.091580,10
2023-07-03 10:13,1.091570,1.091900,1.091560,1.091670,10
2023-07-03 10:14,1.091670,1.091770,1.091480,1.091750,10
2023-07-03 10:15,1.091740,1.091760,1.091530,1.091580,10
2023-07-03 10:16,1.091580,1.091580,1.091060,1.091210,10
2023-07-03 10:17,1.091210,1.091610,1.091180,1.091480,10
2023-07-03 10:18,1.091470,1.091490,1.091270,1.091270,10
2023-07-03 10:19,1.091280,1.091370,1.091090,1.091190,10
2023-07-03 10:20,1.091180,1.091280,1.091040,1.091040,10
2023-07-03 10:21,1.091040,1.091040,1.090910,1.091030,10
2023-07-03 10:22,1.091030,1.091220,1.091000,1.091170,10
2023-07-03 10:23,1.091150,1.091150,1.090940,1.091080,10
2023-07-03 10:24,1.091080,1.091340,1.091060,1.091270,10
2023-07-03 10:25,1.091270,1.091320,1.091020,1.091080,10
2023-07-03 10:26,1.091070,1.091270,1.091070,1.091190,10
2023-07-03 10:27,1.091180,1.091260,1.091030,1.091030,10
2023-07-03 10:28,1.091020,1.091100,1.090880,1.091000,10
2023-07-03 10:29,1.091010,1.091010,1.090910,1.090940,10
2023-07-03 10:30,1.090950,1.090980,1.090800,1.090860,10
2023-07-03 10:31,1.090870,1.090970,1.090770,1.090810,10
2023-07-03 10:32,1.090790,1.091010,1.090760,1.090990,10
2023-07-03 10:33,1.090980,1.091000,1.090840,1.090960,10
2023-07-03 10:34,1.090970,1.091010,1.090920,1.090920,10
2023-07-03 10:35,1.090920,1.091010,1.090810,1.090980,10
2023-07-03 10:36,1.090980,1.091020,1.090590,1.090700,10
2023-07-03 10:37,1.090690,1.090860,1.090620,1.090860,10
2023-07-03 10:38,1.090880,1.090990,1.090840,1.090920,10
2023-07-03 10:39,1.090930,1.091060,1.090890,1.090920,10
2023-07-03 10:40,1.090910,1.091080,1.090900,1.091010,10
2023-07-03 10:41,1.091020,1.091080,1.090870,1.090950,10
2023-07-03 10:42,1.090950,1.090960,1.090850,1.090900,10
2023-07-03 10:43,1.090910,1.090910,1.090700,1.090890,10
2023-07-03 10:44,1.090880,1.091000,1.090850,1.090980,10
2023-07-03 10:45,1.090990,1.091080,1.090860,1.090910,10
2023-07-03 10:46,1.090910,1.090920,1.090670,1.090680,10
2023-07-03 10:47,1.090670,1.090730,1.090470,1.090480,10
2023-07-03 10:48,1.090480,1.090580,1.090320,1.090560,10
2023-07-03 10:49,1.090570,1.090760,1.090560,1.090720,10
2023-07-03 10:50,1.090710,1.090770,1.090520,1.090530,10
2023-07-03 10:51,1.090530,1.090610,1.090300,1.090320,10
2023-07-03 10:52,1.090300,1.090460,1.090260,1.090270,10
2023-07-03 10:53,1.090280,1.090420,1.090260,1.090400,10
2023-07-03 10:54,1.090410,1.090770,1.090410,1.090760,10
2023-07-03 10:55,1.090760,1.090820,1.090510,1.090580,10
2023-07-03 10:56,1.090600,1.090690,1.090440,1.090470,10
2023-07-03 10:57,1.090460,1.090620,1.090390,1.090620,10
2023-07-03 10:58,1.090620,1.090730,1.090570,1.090680,10
2023-07-03 10:59,1.090670,1.090740,1.090570,1.090670,10
2023-07-03 13:00,1.091580,1.091630,1.091520,1.091580,10
2023-07-03 13:01,1.091570,1.091610,1.091560,1.091570,10
2023-07-03 13:02,1.091560,1.091600,1.091550,1.091580,10
2023-07-03 13:03,1.091580,1.091580,1.091430,1.091430,10
